Match ID,Match Date,Series Name,team1 name,team1 runs_scored,team1 wickets_lost,Match Winner,Match Venue (Stadium),Match Venue (City),Match Venue (Country),team2 name, Team2 runs_scored,Team2 wickets_lost
1078660,2017-01-24,"UAE Tri  Series Hong Kong, Scotland, United Arab Emirates - 2017 (2016/17)",,,,U.A.E.,Dubai International Cricket Stadium,Dubai,United Arab Emirates,U.A.E.,174.0,6.0
1000895,2017-01-26,PAK tour of AUS in Australia/New Zealand - 2016 (2016/17),,,,Australia,Adelaide Oval,Adelaide,Australia,Pakistan,312.0,9.0
1078661,2017-01-26,"UAE Tri  Series Hong Kong, Scotland, United Arab Emirates - 2017 (2016/17)",,,,U.A.E.,Dubai International Cricket Stadium,Dubai,United Arab Emirates,U.A.E.,175.0,4.0
936159,2017-01-28,Sri Lanka tour of South Africa  - 2016 (2016/17),,,,South Africa,St George's Park,Gqeberha,South Africa,South Africa,185.0,2.0
1020013,2017-01-30,AUS tour of New Zealand  - 2017 (2016/17),,,,New Zealand,Eden Park,Auckland,New Zealand,Australia,280.0,10.0
936161,2017-02-01,Sri Lanka tour of South Africa  - 2016 (2016/17),,,,South Africa,Kingsmead,Durban,South Africa,Sri Lanka,186.0,10.0
936163,2017-02-04,Sri Lanka tour of South Africa  - 2016 (2016/17),,,,South Africa,New Wanderers Stadium,Johannesburg,South Africa,South Africa,164.0,3.0
1020017,2017-02-05,AUS tour of New Zealand  - 2017 (2016/17),,,,New Zealand,Seddon Park,Hamilton,New Zealand,Australia,257.0,10.0
936165,2017-02-07,Sri Lanka tour of South Africa  - 2016 (2016/17),,,,South Africa,Newlands,Cape Town,South Africa,Sri Lanka,327.0,10.0
936167,2017-02-10,Sri Lanka tour of South Africa  - 2016 (2016/17),,,,South Africa,SuperSport Park,Centurion,South Africa,Sri Lanka,296.0,8.0
1079246,2017-02-16,ZIM v AFG  - 2017 (2016/17),,,,Afghanistan,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,99.0,4.0
1020031,2017-02-19,NZ v SA  - 2017 (2016/17),,,,South Africa,Seddon Park,Hamilton,New Zealand,South Africa,210.0,6.0
1079247,2017-02-19,ZIM v AFG  - 2017 (2016/17),,,,Afghanistan,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,184.0,10.0
1079248,2017-02-21,ZIM v AFG  - 2017 (2016/17),,,,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,Afghanistan,126.0,10.0
1020033,2017-02-22,NZ v SA  - 2017 (2016/17),,,,New Zealand,Hagley Oval,Christchurch,New Zealand,South Africa,283.0,9.0
1079249,2017-02-24,ZIM v AFG  - 2017 (2016/17),,,,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,107.0,3.0
1020035,2017-02-25,NZ v SA  - 2017 (2016/17),,,,South Africa,Westpac Stadium,Wellington,New Zealand,New Zealand,112.0,10.0
1079250,2017-02-26,ZIM v AFG  - 2017 (2016/17),,,,Afghanistan,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,54.0,10.0
1080630,2017-03-02,IRE tour of AE and India  - 2017 (2016/17),,,,Ireland,ICC Global Cricket Academy,Dubai,United Arab Emirates,U.A.E.,185.0,10.0
1027315,2017-03-03,England tour of WI  - 2017 (2016/17),,,,England,Sir Vivian Richards Stadium,North Sound,West Indies,West Indies,251.0,10.0
1020039,2017-03-04,NZ v SA  - 2017 (2016/17),,,,South Africa,Eden Park,Auckland,New Zealand,South Africa,150.0,4.0
1080631,2017-03-04,IRE tour of AE and India  - 2017 (2016/17),,,,Ireland,ICC Global Cricket Academy,Dubai,United Arab Emirates,Ireland,203.0,2.0
1027317,2017-03-05,England tour of WI  - 2017 (2016/17),,,,England,Sir Vivian Richards Stadium,North Sound,West Indies,England,226.0,6.0
1027319,2017-03-09,England tour of WI  - 2017 (2016/17),,,,England,Kensington Oval,Bridgetown,West Indies,West Indies,142.0,10.0
1040491,2017-03-15,IND v AFG  - 2016 (2016/17),,,,Afghanistan,Greater Noida Sports Complex Ground,Greater Noida,India,Ireland,262.0,10.0
1040493,2017-03-17,IND v AFG  - 2016 (2016/17),,,,Afghanistan,Greater Noida Sports Complex Ground,Greater Noida,India,Ireland,304.0,10.0
1040495,2017-03-19,IRE tour of AE and India  - 2017 (2016/17),,,,Ireland,Greater Noida Sports Complex Ground,Greater Noida,India,Ireland,265.0,4.0
1040497,2017-03-22,IND v AFG  - 2016 (2016/17),,,,Ireland,Greater Noida Sports Complex Ground,Greater Noida,India,Ireland,224.0,7.0
1040499,2017-03-24,IND v AFG  - 2016 (2016/17),,,,Afghanistan,Greater Noida Sports Complex Ground,Greater Noida,India,Afghanistan,231.0,3.0
1083446,2017-03-25,SL v BDESH  - 2017 (2016/17),,,,Bangladesh,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Sri Lanka,234.0,10.0
1068736,2017-03-31,ICC WCL Championship  - 2015 (2015-2017/18),,,,U.A.E.,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,P.N.G.,210.0,10.0
1083448,2017-04-01,SL v BDESH  - 2017 (2016/17),,,,Sri Lanka,Sinhalese Sports Club Ground,Colombo,Sri Lanka,Bangladesh,210.0,10.0
1068737,2017-04-02,ICC WCL Championship  - 2015 (2015-2017/18),,,,P.N.G.,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,U.A.E.,206.0,10.0
1089183,2017-04-04,PNG tour of UAE  - 2017 (2017),,,,U.A.E.,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,P.N.G.,148.0,10.0
1077949,2017-04-07,WI v PAK  - 2017 (2017),,,,West Indies,Providence Stadium,Providence,West Indies,West Indies,309.0,6.0
1077950,2017-04-09,WI v PAK  - 2017 (2017),,,,Pakistan,Providence Stadium,Providence,West Indies,West Indies,208.0,10.0
1077951,2017-04-11,WI v PAK  - 2017 (2017),,,,Pakistan,Providence Stadium,Providence,West Indies,Pakistan,236.0,4.0
1029001,2017-05-05,Ireland tour of England  - 2017 (2017),,,,England,County Ground,Bristol,England,England,127.0,3.0
1029003,2017-05-07,Ireland tour of England  - 2017 (2017),,,,England,Lord's,London,England,Ireland,243.0,10.0
1033361,2017-05-12,"Ireland Tri Serie Bangladesh, Ireland, New Zealand - 2017 (2017)",,,,,Malahide,Dublin,Ireland,Ireland,0.0,0.0
1033363,2017-05-14,"Ireland Tri Serie Bangladesh, Ireland, New Zealand - 2017 (2017)",,,,New Zealand,Malahide,Dublin,Ireland,Ireland,238.0,10.0
1033365,2017-05-17,"Ireland Tri Serie Bangladesh, Ireland, New Zealand - 2017 (2017)",,,,New Zealand,Clontarf Cricket Club Ground,Dublin,Ireland,New Zealand,258.0,6.0
1033367,2017-05-19,"Ireland Tri Serie Bangladesh, Ireland, New Zealand - 2017 (2017)",,,,Bangladesh,Malahide,Dublin,Ireland,Bangladesh,182.0,2.0
1033369,2017-05-21,"Ireland Tri Serie Bangladesh, Ireland, New Zealand - 2017 (2017)",,,,New Zealand,Malahide,Dublin,Ireland,Ireland,154.0,10.0
1033371,2017-05-24,"Ireland Tri Serie Bangladesh, Ireland, New Zealand - 2017 (2017)",,,,Bangladesh,Clontarf Cricket Club Ground,Dublin,Ireland,Bangladesh,271.0,5.0
1031425,2017-05-24,SA tour of England  - 2017 (2017),,,,England,Headingley,Leeds,England,South Africa,267.0,10.0
1031427,2017-05-27,SA tour of England  - 2017 (2017),,,,England,The Rose Bowl,Southampton,England,South Africa,328.0,5.0
1031429,2017-05-29,SA tour of England  - 2017 (2017),,,,South Africa,Lord's,London,England,South Africa,156.0,3.0
1022347,2017-06-01,ICC Champions Trophy in England - 2017 (2017),,,,England,Kennington Oval,London,England,England,308.0,2.0
1022349,2017-06-02,ICC Champions Trophy in England - 2017 (2017),,,,,Edgbaston,Birmingham,England,Australia,53.0,3.0
1022351,2017-06-03,ICC Champions Trophy in England - 2017 (2017),,,,South Africa,Kennington Oval,London,England,Sri Lanka,203.0,10.0
1022353,2017-06-04,ICC Champions Trophy in England - 2017 (2017),,,,India,Edgbaston,Birmingham,England,Pakistan,164.0,9.0
1022355,2017-06-05,ICC Champions Trophy in England - 2017 (2017),,,,,Kennington Oval,London,England,Australia,83.0,1.0
1022357,2017-06-06,ICC Champions Trophy in England - 2017 (2017),,,,England,Sophia Gardens,Cardiff,England,New Zealand,223.0,10.0
1022359,2017-06-07,ICC Champions Trophy in England - 2017 (2017),,,,Pakistan,Edgbaston,Birmingham,England,Pakistan,119.0,3.0
1022361,2017-06-08,ICC Champions Trophy in England - 2017 (2017),,,,Sri Lanka,Kennington Oval,London,England,Sri Lanka,322.0,3.0
1022363,2017-06-09,ICC Champions Trophy in England - 2017 (2017),,,,Bangladesh,Sophia Gardens,Cardiff,England,Bangladesh,268.0,5.0
1089779,2017-06-09,WI v AFG  - 2017 (2017),,,,Afghanistan,Darren Sammy National Cricket Stadium,Gros Islet,West Indies,West Indies,149.0,10.0
1022365,2017-06-10,ICC Champions Trophy in England - 2017 (2017),,,,England,Edgbaston,Birmingham,England,England,240.0,4.0
1022367,2017-06-11,ICC Champions Trophy in England - 2017 (2017),,,,India,Kennington Oval,London,England,India,193.0,2.0
1089780,2017-06-11,WI v AFG  - 2017 (2017),,,,West Indies,Darren Sammy National Cricket Stadium,Gros Islet,West Indies,West Indies,138.0,6.0
1022369,2017-06-12,ICC Champions Trophy in England - 2017 (2017),,,,Pakistan,Sophia Gardens,Cardiff,England,Pakistan,237.0,7.0
1022371,2017-06-14,ICC Champions Trophy in England - 2017 (2017),,,,Pakistan,Sophia Gardens,Cardiff,England,Pakistan,215.0,2.0
1089781,2017-06-14,WI v AFG  - 2017 (2017),,,,,Darren Sammy National Cricket Stadium,Gros Islet,West Indies,Afghanistan,0.0,0.0
1022373,2017-06-15,ICC Champions Trophy in England - 2017 (2017),,,,India,Edgbaston,Birmingham,England,India,265.0,1.0
1089419,2017-06-15,ZIM v SCOT  - 2017 (2017),,,,Scotland,Grange Cricket Club Ground,Edinburgh,Scotland,Zimbabwe,272.0,10.0
1089420,2017-06-17,ZIM v SCOT  - 2017 (2017),,,,Zimbabwe,Grange Cricket Club Ground,Edinburgh,Scotland,Zimbabwe,171.0,4.0
1022375,2017-06-18,ICC Champions Trophy in England - 2017 (2017),,,,Pakistan,Kennington Oval,London,England,India,158.0,10.0
1098206,2017-06-23,WI v IND  - 2017 (2017),,,,,Queen's Park Oval,Port of Spain,West Indies,West Indies,0.0,0.0
1098207,2017-06-25,WI v IND  - 2017 (2017),,,,India,Queen's Park Oval,Port of Spain,West Indies,West Indies,205.0,6.0
1104478,2017-06-30,SL v ZIM  - 2017 (2017),,,,Zimbabwe,Galle International Stadium,Galle,Sri Lanka,Zimbabwe,322.0,4.0
1098208,2017-06-30,WI v IND  - 2017 (2017),,,,India,Sir Vivian Richards Stadium,North Sound,West Indies,West Indies,158.0,10.0
1104479,2017-07-02,SL v ZIM  - 2017 (2017),,,,Sri Lanka,Galle International Stadium,Galle,Sri Lanka,Sri Lanka,158.0,3.0
1098209,2017-07-02,WI v IND  - 2017 (2017),,,,West Indies,Sir Vivian Richards Stadium,North Sound,West Indies,India,178.0,10.0
1104480,2017-07-06,SL v ZIM  - 2017 (2017),,,,Sri Lanka,Mahinda Rajapaksa International Cricket Stadium,Hambantota,Sri Lanka,Sri Lanka,312.0,2.0
1098210,2017-07-06,WI v IND  - 2017 (2017),,,,India,Sabina Park,Kingston,West Indies,India,206.0,2.0
1104481,2017-07-08,SL v ZIM  - 2017 (2017),,,,Zimbabwe,Mahinda Rajapaksa International Cricket Stadium,Hambantota,Sri Lanka,Zimbabwe,219.0,6.0
1104482,2017-07-10,SL v ZIM  - 2017 (2017),,,,Zimbabwe,Mahinda Rajapaksa International Cricket Stadium,Hambantota,Sri Lanka,Zimbabwe,204.0,7.0
1109605,2017-08-20,SL v IND  - 2017 (2017),,,,India,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,India,220.0,1.0
1109606,2017-08-24,SL v IND  - 2017 (2017),,,,India,Pallekele International Cricket Stadium,Kandy,Sri Lanka,India,231.0,7.0
1109607,2017-08-27,SL v IND  - 2017 (2017),,,,India,Pallekele International Cricket Stadium,Kandy,Sri Lanka,India,218.0,4.0
1109608,2017-08-31,SL v IND  - 2017 (2017),,,,India,R Premadasa Stadium,Colombo,Sri Lanka,Sri Lanka,207.0,10.0
1109609,2017-09-03,SL v IND  - 2017 (2017),,,,India,R Premadasa Stadium,Colombo,Sri Lanka,India,239.0,4.0
1119496,2017-09-17,AUS in IND  - 2017 (2017/18),,,,India,MA Chidambaram Stadium,Chennai,India,Australia,137.0,9.0
1031667,2017-09-19,WI tour of England  - 2017 (2017),,,,England,Old Trafford,Manchester,England,England,210.0,3.0
1119497,2017-09-21,AUS in IND  - 2017 (2017/18),,,,India,Eden Gardens,Kolkata,India,Australia,202.0,10.0
1031669,2017-09-21,WI tour of England  - 2017 (2017),,,,,Trent Bridge,Nottingham,England,West Indies,0.0,0.0
1119498,2017-09-24,AUS in IND  - 2017 (2017/18),,,,India,Holkar Cricket Stadium,Indore,India,India,294.0,5.0
1031671,2017-09-24,WI tour of England  - 2017 (2017),,,,England,County Ground,Bristol,England,West Indies,245.0,10.0
1031673,2017-09-27,WI tour of England  - 2017 (2017),,,,England,Kennington Oval,London,England,England,258.0,5.0
1119499,2017-09-28,AUS in IND  - 2017 (2017/18),,,,Australia,M Chinnaswamy Stadium,Bengaluru,India,India,313.0,8.0
1031675,2017-09-29,WI tour of England  - 2017 (2017),,,,England,The Rose Bowl,Southampton,England,England,294.0,1.0
1119500,2017-10-01,AUS in IND  - 2017 (2017/18),,,,India,Vidarbha Cricket Association Stadium,Nagpur,India,India,243.0,3.0
1105005,2017-10-06,ICC WCL Championship  - 2015 (2015-2017/18),,,,Scotland,Amini Park,Port Moresby,Papua New Guinea,P.N.G.,177.0,10.0
1105006,2017-10-08,ICC WCL Championship  - 2015 (2015-2017/18),,,,P.N.G.,Amini Park,Port Moresby,Papua New Guinea,P.N.G.,204.0,5.0
1120286,2017-10-13,PAK in UAE  - 2017 (2017/18),,,,Pakistan,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Sri Lanka,209.0,8.0
1075504,2017-10-15,Bangladesh tour of SA  - 2017 (2017/18),,,,South Africa,De Beers Diamond Oval,Kimberley,South Africa,South Africa,282.0,0.0
1120287,2017-10-16,PAK in UAE  - 2017 (2017/18),,,,Pakistan,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,Sri Lanka,187.0,10.0
1075505,2017-10-18,Bangladesh tour of SA  - 2017 (2017/18),,,,South Africa,Boland Park,Paarl,South Africa,Bangladesh,249.0,10.0
1120288,2017-10-18,PAK in UAE  - 2017 (2017/18),,,,Pakistan,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,Pakistan,209.0,3.0
1120289,2017-10-20,SL in UAE and PAK  - 2017 (2017/18),,,,Pakistan,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Pakistan,177.0,3.0
1120090,2017-10-22,New Zealand in India  - 2017 (2017/18),,,,New Zealand,Wankhede Stadium,Mumbai,India,New Zealand,284.0,4.0
1075506,2017-10-22,Bangladesh tour of SA  - 2017 (2017/18),,,,South Africa,Buffalo Park,East London,South Africa,Bangladesh,169.0,10.0
1120290,2017-10-23,PAK in UAE  - 2017 (2017/18),,,,Pakistan,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Pakistan,105.0,1.0
1120091,2017-10-25,New Zealand in India  - 2017 (2017/18),,,,India,Maharashtra Cricket Association Stadium,Pune,India,India,232.0,4.0
1120092,2017-10-29,New Zealand in India  - 2017 (2017/18),,,,India,Green Park,Kanpur,India,New Zealand,331.0,7.0
1126321,2017-11-24,SCOTLAND in UAE in United Arab Emirates - 2017 (2017/18),,,,Scotland,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Scotland,148.0,4.0
1126323,2017-11-25,SCOTLAND in UAE in United Arab Emirates - 2017 (2017/18),,,,Scotland,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Scotland,196.0,6.0
1125472,2017-12-05,IRE in UAE  - 2017 (2017/18),,,,Afghanistan,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Ireland,100.0,10.0
1124089,2017-12-06,ICC WCL Championship  - 2015 (2015-2017/18),,,,Hong Kong,ICC Academy,Dubai,United Arab Emirates,P.N.G.,207.0,10.0
1125473,2017-12-07,IRE in UAE  - 2017 (2017/18),,,,Ireland,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Afghanistan,220.0,10.0
1124090,2017-12-08,ICC WCL Championship  - 2015 (2015-2017/18),,,,Hong Kong,ICC Academy,Dubai,United Arab Emirates,P.N.G.,230.0,10.0
1122726,2017-12-10,SL in INDIA  - 2017 (2017/18),,,,Sri Lanka,Himachal Pradesh Cricket Association Stadium,Dharamsala,India,Sri Lanka,114.0,3.0
1125474,2017-12-10,IRE in UAE  - 2017 (2017/18),,,,Ireland,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Ireland,180.0,5.0
1122727,2017-12-13,SL in INDIA  - 2017 (2017/18),,,,India,Punjab Cricket Association IS Bindra Stadium,Chandigarh,India,Sri Lanka,251.0,8.0
1122728,2017-12-17,SL in INDIA  - 2017 (2017/18),,,,India,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India,India,219.0,2.0
1115795,2017-12-20,WI in NZ  - 2017 (2017/18),,,,New Zealand,Cobham Oval (New),Whangarei,New Zealand,New Zealand,249.0,5.0
1115796,2017-12-23,WI in NZ  - 2017 (2017/18),,,,New Zealand,Hagley Oval,Christchurch,New Zealand,West Indies,121.0,10.0
1115797,2017-12-26,WI in NZ  - 2017 (2017/18),,,,New Zealand,Hagley Oval,Christchurch,New Zealand,West Indies,99.0,9.0
1115802,2018-01-06,PAK in NZ  - 2018 (2017/18),,,,New Zealand,Basin Reserve,Wellington,New Zealand,Pakistan,166.0,6.0
1115803,2018-01-09,PAK in NZ  - 2018 (2017/18),,,,New Zealand,Saxton Oval,Nelson,New Zealand,New Zealand,151.0,2.0
1131274,2018-01-11,"UAE Tri Series Ireland, Scotland, United Arab Emirates - 2018 (2017/18)",,,,Ireland,ICC Academy,Dubai,United Arab Emirates,Ireland,226.0,6.0
1115804,2018-01-13,PAK in NZ  - 2018 (2017/18),,,,New Zealand,University Oval,Dunedin,New Zealand,Pakistan,74.0,10.0
1131275,2018-01-13,"UAE Tri Series Ireland, Scotland, United Arab Emirates - 2018 (2017/18)",,,,Ireland,ICC Academy,Dubai,United Arab Emirates,U.A.E.,234.0,10.0
1072310,2018-01-14,England in Australia and New Zealand  - 2017 (2017/18),,,,England,Melbourne Cricket Ground,Melbourne,Australia,England,308.0,5.0
1130737,2018-01-15,"Bangladesh Tri-Nation Series Bangladesh, Sri Lanka, Zimbabwe - 2018 (2017/18)",,,,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,Bangladesh,171.0,2.0
1115805,2018-01-16,PAK in NZ  - 2018 (2017/18),,,,New Zealand,Seddon Park,Hamilton,New Zealand,New Zealand,263.0,5.0
1131276,2018-01-16,"UAE Tri Series Ireland, Scotland, United Arab Emirates - 2018 (2017/18)",,,,Ireland,ICC Academy,Dubai,United Arab Emirates,Ireland,223.0,4.0
1130738,2018-01-17,"Bangladesh Tri-Nation Series Bangladesh, Sri Lanka, Zimbabwe - 2018 (2017/18)",,,,Zimbabwe,Shere Bangla National Stadium,Dhaka,Bangladesh,Sri Lanka,278.0,10.0
1131277,2018-01-18,"UAE Tri Series Ireland, Scotland, United Arab Emirates - 2018 (2017/18)",,,,Ireland,ICC Academy,Dubai,United Arab Emirates,Scotland,307.0,9.0
1115806,2018-01-19,PAK in NZ  - 2018 (2017/18),,,,New Zealand,Basin Reserve,Wellington,New Zealand,Pakistan,256.0,10.0
1072311,2018-01-19,England in Australia and New Zealand  - 2017 (2017/18),,,,England,Brisbane Cricket Ground,Brisbane,Australia,England,274.0,6.0
1130739,2018-01-19,"Bangladesh Tri-Nation Series Bangladesh, Sri Lanka, Zimbabwe - 2018 (2017/18)",,,,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,Sri Lanka,157.0,10.0
1072312,2018-01-21,England in Australia and New Zealand  - 2017 (2017/18),,,,England,Sydney Cricket Ground,Sydney,Australia,Australia,286.0,6.0
1131278,2018-01-21,"UAE Tri Series Ireland, Scotland, United Arab Emirates - 2018 (2017/18)",,,,Scotland,ICC Academy,Dubai,United Arab Emirates,U.A.E.,218.0,10.0
1130740,2018-01-21,"Bangladesh Tri-Nation Series Bangladesh, Sri Lanka, Zimbabwe - 2018 (2017/18)",,,,Sri Lanka,Shere Bangla National Stadium,Dhaka,Bangladesh,Sri Lanka,202.0,5.0
1131279,2018-01-23,"UAE Tri Series Ireland, Scotland, United Arab Emirates - 2018 (2017/18)",,,,U.A.E.,ICC Academy,Dubai,United Arab Emirates,U.A.E.,300.0,6.0
1130741,2018-01-23,"Bangladesh Tri-Nation Series Bangladesh, Sri Lanka, Zimbabwe - 2018 (2017/18)",,,,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,Zimbabwe,125.0,10.0
1130742,2018-01-25,"Bangladesh Tri-Nation Series Bangladesh, Sri Lanka, Zimbabwe - 2018 (2017/18)",,,,Sri Lanka,Shere Bangla National Stadium,Dhaka,Bangladesh,Sri Lanka,83.0,0.0
1072313,2018-01-26,England in Australia and New Zealand  - 2017 (2017/18),,,,Australia,Adelaide Oval,Adelaide,Australia,Australia,197.0,7.0
1130743,2018-01-27,"Bangladesh Tri-Nation Series Bangladesh, Sri Lanka, Zimbabwe - 2018 (2017/18)",,,,Sri Lanka,Shere Bangla National Stadium,Dhaka,Bangladesh,Bangladesh,142.0,9.0
1072314,2018-01-28,England in Australia and New Zealand  - 2017 (2017/18),,,,England,Perth Stadium,Perth,Australia,Australia,247.0,10.0
1122279,2018-02-01,South Africa v India 2018  - 2018 (2017/18),,,,India,Kingsmead,Durban,South Africa,India,270.0,4.0
1122280,2018-02-04,South Africa v India 2018  - 2018 (2017/18),,,,India,SuperSport Park,Centurion,South Africa,India,119.0,1.0
1122281,2018-02-07,South Africa v India 2018  - 2018 (2017/18),,,,India,Newlands,Cape Town,South Africa,South Africa,179.0,10.0
1134033,2018-02-09,Zimbabwe v Afghanistan  - 2018 (2017/18),,,,Afghanistan,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Zimbabwe,179.0,10.0
1122282,2018-02-10,South Africa v India 2018  - 2018 (2017/18),,,,South Africa,New Wanderers Stadium,Johannesburg,South Africa,South Africa,207.0,5.0
1134034,2018-02-11,AFG in UAE  - 2017 (2017/18),,,,Zimbabwe,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Afghanistan,179.0,10.0
1134035,2018-02-13,AFG in UAE  - 2017 (2017/18),,,,Afghanistan,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Afghanistan,158.0,4.0
1122283,2018-02-13,South Africa v India 2018  - 2018 (2017/18),,,,India,St George's Park,Gqeberha,South Africa,South Africa,201.0,10.0
1134036,2018-02-16,AFG in UAE  - 2017 (2017/18),,,,Afghanistan,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Afghanistan,135.0,0.0
